,step,x,y,z,person
24679,48.11,2.5334,5.7069,0.9261799999999999,7
24680,48.14,2.9556,10.311,0.61292,7
24681,48.17,2.3018,12.762,0.19068,7
24682,48.2,4.6309,13.293,-1.6481,7
24683,48.23,4.9442,12.762,-1.757,7
24684,48.26,3.9499,11.686,-0.72188,7
24685,48.29,5.8295,10.311,0.19068,7
24686,48.32,7.3141,9.3027,0.0,7
24687,48.35,6.8919,8.1995,-1.185,7
24688,48.38,7.2052,7.8589,-2.0703,7
24689,48.41,7.5457,8.3901,-2.4108,7
24690,48.44,5.8976,8.0496,-2.4108,7
24691,48.47,3.3369999999999997,7.1643,-2.0703,7
24692,48.5,1.2667,6.5922,-0.99429,7
24693,48.54,0.65378,5.5162,0.46308999999999995,7
24694,48.57,1.4165,4.2087,1.0759999999999998,7
24695,48.6,2.9148,5.7069,0.6946399999999999,7
24696,48.63,3.1463,8.1995,0.31327,7
24697,48.66,2.833,9.8066,-0.040861,7
24698,48.69,2.7649,10.187999999999999,-0.040861,7
24699,48.72,3.3369999999999997,10.76,0.72188,7
24700,48.75,3.7184,11.959000000000001,0.6946399999999999,7
24701,48.78,3.6366,12.34,0.46308999999999995,7
24702,48.81,3.1735,11.795,0.0,7
24703,48.84,4.6309,11.455,-1.5255,7
24704,48.87,5.8295,10.46,-2.4925,7
24705,48.9,5.2847,9.5342,-3.4051,7
24706,48.93,3.6366,9.3844,-2.9556,7
24707,48.96,2.8739,8.7306,-2.0703,7
24708,48.99,3.4459,7.9270000000000005,-0.99429,7
24709,49.02,3.9908,6.5514,-0.84446,7
24710,49.05,4.522,5.2166,-0.65378,7
24711,49.08,4.1406,4.4402,-0.38137,7
24712,49.11,2.833,4.7944,-0.5311899999999999,7
24713,49.14,2.1112,5.6661,-0.99429,7
24714,49.17,2.4517,6.851,-1.1441,7
24715,49.2,3.5277,8.4991,-0.8853200000000001,7
24716,49.23,3.6366,10.61,-0.5311899999999999,7
24717,49.26,3.5277,12.953,-0.10895999999999999,7
24718,49.29,2.9829,14.138,0.38137,7
24719,49.32,3.1054,13.293,0.61292,7
24720,49.35,6.0202,12.217,0.040861,7
24721,49.38,7.0145,10.311,-1.8796,7
24722,49.41,5.1349,8.3084,-2.4925,7
24723,49.44,5.7478,8.5808,-3.1054,7
24724,49.47,6.6604,9.0848,-4.3994,7
24725,49.5,6.2109,7.6955,-3.9771,7
24726,49.53,4.6309,6.3198,0.9261799999999999,7
24727,49.56,2.1112,6.8919,-0.081722,7
24728,49.59,1.2258,6.279,0.081722,7
24729,49.62,1.7979,5.5162,0.10895999999999999,7
24730,49.65,2.6832,5.7069,0.0,7
24731,49.68,2.1112,5.9385,0.50395,7
24732,49.73,2.261,7.246,0.8036,7
24733,49.76,3.0237,9.6568,0.50395,7
24734,49.79,3.7592,11.645,0.50395,7
24735,49.82,4.8216,12.720999999999998,-0.081722,7
24736,49.85,5.0531,12.177,-0.29965,7
24737,49.88,5.4345,12.530999999999999,-2.2201,7
24738,49.91,5.7478,11.686,-3.9771,7
24739,49.94,4.9442,9.3844,-4.1406,7
24740,49.97,3.3778,8.2812,-2.3699,7
24741,50.02,2.8739,8.0088,-1.6889,7
24742,50.05,4.2495,7.1643,-1.4165,7
24743,50.08,3.5277,6.2381,-0.5311899999999999,7
24744,50.11,2.7649,6.0883,-0.91256,7
24745,50.14,1.8796,5.6252,-1.185,7
24746,50.17,2.1519999999999997,5.6661,-0.99429,7
24747,50.2,3.5685,6.9736,-1.4982,7
24748,50.23,2.7922,8.54,-1.0759999999999998,7
24749,50.26,1.3076,10.883,1.1441,7
24750,50.29,2.3699,13.184000000000001,1.0351,7
24751,50.32,2.8739,13.253,0.31327,7
24752,50.35,3.8273,12.299000000000001,-0.10895999999999999,7
24753,50.38,5.8295,11.605,-0.5311899999999999,7
24754,50.41,7.6955,9.2755,-1.1441,7
24755,50.44,7.6955,6.9328,-1.5663,7
24756,50.47,8.431000000000001,8.3493,-1.6889,7
24757,50.5,7.8589,9.4253,-0.72188,7
24758,50.53,6.2381,9.4253,0.0,7
24759,50.56,3.9499,8.7715,-0.040861,7
24760,50.59,2.2201,7.355,0.9261799999999999,7
24761,50.62,1.6889,5.2438,0.8853200000000001,7
24762,50.65,0.5311899999999999,3.5277,0.50395,7
24763,50.68,0.10895999999999999,2.0703,0.8036,7
24764,50.71,0.99429,2.3699,1.4165,7
24765,50.74,2.3018,5.0531,1.9477,7
24766,50.77,3.4868,9.5751,2.4925,7
24767,50.8,4.7944,12.762,2.4925,7
24768,50.83,5.8976,13.947000000000001,2.3018,7
24769,50.86,5.5162,13.716,1.1441,7
24770,50.89,4.8216,12.912,1.4165,7
24771,50.92,4.018,11.959000000000001,1.4574,7
24772,50.95,4.522,11.073,-0.6946399999999999,7
24773,50.98,5.093999999999999,9.6977,-2.261,7
24774,51.01,4.7944,8.9213,-2.833,7
24775,51.04,4.3313,8.5808,-2.1793,7
24776,51.07,4.522,8.0496,-1.4574,7
24777,51.1,4.8625,7.4639999999999995,-1.2258,7
24778,51.13,4.0997,6.9328,-0.50395,7
24779,51.16,2.9556,6.2109,0.31327,7
24780,51.19,2.5334,4.4811,0.46308999999999995,7
24781,51.22,1.9886,4.0997,0.38137,7
24782,51.25,1.3348,5.3664,0.6946399999999999,7
24783,51.28,1.5663,7.0145,0.72188,7
24784,51.31,2.4108,8.9213,0.76274,7
24785,51.34,3.1054,10.61,0.99429,7
24786,51.37,3.909,12.449000000000002,1.3348,7
24787,51.4,3.8273,13.716,1.3757,7
24788,51.43,3.6366,13.020999999999999,1.4165,7
24789,51.46,5.598,12.720999999999998,0.42223,7
24790,51.49,7.246,11.495999999999999,-1.1441,7
24791,51.52,7.246,8.0496,-1.7979,7
24792,51.55,6.851,7.1643,-1.9477,7
24793,51.58,6.5105,6.5922,-1.8387,7
24794,51.626000000000005,6.6604,5.5571,-1.3076,7
24795,51.672,4.9442,9.6977,0.19068,7
24796,51.71,4.7535,9.8066,0.10895999999999999,7
24797,51.74,6.5922,11.222999999999999,-1.1169,7
24798,51.77,8.5808,12.720999999999998,-3.6366,7
24799,51.8,7.8181,10.529000000000002,-4.3313,7
24800,51.83,8.6898,9.1937,-3.1463,7
24801,51.87,8.3901,7.4367,-3.2961,7
24802,51.912,5.3664,5.2847,-2.0703,7
24803,51.941,0.9261799999999999,5.8295,-0.29965,7
24804,51.981,-0.19068,5.6661,-0.23155,7
24805,52.01,-1.0351,5.2847,0.6946399999999999,7
24806,52.047,0.081722,7.0826,1.9886,7
24807,52.08,2.6832,11.114,3.7184,7
24808,52.111000000000004,3.4459,12.449000000000002,1.1169,7
24809,52.141000000000005,2.9148,11.182,0.10895999999999999,7
24810,52.17100000000001,2.4925,11.305,1.8387,7
24811,52.2,2.6832,11.536,2.0294,7
24812,52.23,4.4811,11.140999999999998,0.27241,7
24813,52.26,6.5514,11.114,-1.9205,7
24814,52.29,5.6661,10.692,-3.0646,7
24815,52.328,3.4051,9.7249,-3.1054,7
24816,52.36,1.6481,9.3436,-2.1384,7
24817,52.39,2.2201,9.616,-1.6481,7
24818,52.42,3.2961,7.5457,-0.99429,7
24819,52.45,3.2553,4.6037,0.50395,7
24820,52.48,3.9908,2.7649,2.3699,7
24821,52.51,3.4459,3.3369999999999997,2.1112,7
24822,52.54,2.6832,6.7421,0.10895999999999999,7
24823,52.571000000000005,2.5606,9.507,-0.50395,7
24824,52.6,1.5663,10.924000000000001,-0.76274,7
24825,52.63,1.3076,11.264000000000001,0.040861,7
24826,52.668,2.8739,11.305,1.3348,7
24827,52.7,3.7865,11.686,1.9477,7
24828,52.73,3.6775,12.49,1.3757,7
24829,52.76,6.2109,12.068,-0.040861,7
24830,52.79,7.0553,9.9156,-1.8796,7
24831,52.82,6.3198,8.1177,-2.4925,7
24832,52.85,7.6683,7.2733,-3.2144,7
24833,52.88,9.3027,5.4073,-3.7184,7
24834,52.91,8.8532,4.2495,-1.3348,7
24835,52.94,4.9442,7.0553,-0.23155,7
24836,52.97,2.1112,7.9270000000000005,-1.3348,7
24837,53.0,-0.72188,7.8862,-2.3427,7
24838,53.03,-2.0294,8.431000000000001,-1.6889,7
24839,53.06,0.46308999999999995,7.5457,2.3699,7
24840,53.09,3.909,6.0202,5.093999999999999,7
24841,53.12,3.2961,8.3901,3.1463,7
24842,53.16,1.4574,10.992,0.57205,7
24843,53.19,1.0351,12.681,0.57205,7
24844,53.23,3.5277,12.599,0.72188,7
24845,53.26,5.8976,12.027000000000001,-0.040861,7
24846,53.29,8.8941,12.299000000000001,-2.0294,7
24847,53.32,8.8941,11.686,-3.2961,7
24848,53.35,6.1292,9.5342,-3.4868,7
24849,53.38,3.2961,7.9270000000000005,-2.9829,7
24850,53.41,2.3018,7.8589,-2.6423,7
24851,53.44,3.2144,7.5048,-1.7298,7
24852,53.47,4.018,6.3607,-0.14982,7
24853,53.5,3.9499,5.2166,1.2667,7
24854,53.53,2.8739,5.0123,0.38137,7
24855,53.56,2.3699,5.4073,-0.5311899999999999,7
24856,53.59,2.2201,5.9793,-0.61292,7
24857,53.62,2.1793,7.1234,-0.34051,7
24858,53.65,2.7241,8.3084,-0.040861,7
24859,53.68,3.7865,9.112,0.040861,7
24860,53.71,5.1757,10.311,-0.65378,7
24861,53.74,4.4402,12.068,-0.38137,7
24862,53.77,2.7922,13.293,1.4574,7
24863,53.8,5.3256,12.49,1.0759999999999998,7
24864,53.832,7.5865,10.800999999999998,-0.34051,7
24865,53.86,7.9270000000000005,8.6625,-1.5255,7
24866,53.89,9.3027,7.355,-2.0294,7
24867,53.92,10.76,5.8295,-0.50395,7
24868,53.95,7.355,6.9736,-0.10895999999999999,7
24869,53.98,3.7865,8.3084,-1.0759999999999998,7
24870,54.01,2.1793,7.355,-0.99429,7
24871,54.04,1.1169,6.4424,-0.34051,7
24872,54.07,2.0703,4.6037,0.99429,7
24873,54.1,2.3018,3.6775,1.5663,7
24874,54.13,1.8387,5.6252,0.5311899999999999,7
24875,54.167,1.8796,8.1586,0.10895999999999999,7
24876,54.208,1.4982,10.76,1.5391,7
24877,54.24,3.2553,12.408,2.1519999999999997,7
24878,54.27,6.8919,11.877,1.3757,7
24879,54.3,7.1234,12.34,0.72188,7
24880,54.33,8.4991,12.912,-0.76274,7
24881,54.36,9.507,11.835999999999999,-2.1112,7
24882,54.39,7.2733,8.3084,-2.6832,7
24883,54.42,4.7944,6.5514,-2.1112,7
24884,54.45,3.5958,6.7829,-1.8387,7
24885,54.48,3.4868,6.7829,-0.50395,7
24886,54.51,3.7184,5.1757,2.0703,7
24887,54.54,3.3369999999999997,4.4402,2.1519999999999997,7
24888,54.57,2.5606,3.909,0.72188,7
24889,54.6,2.4108,3.9908,-0.19068,7
24890,54.63,2.6015,6.0474,-0.72188,7
24891,54.66,2.5606,9.1937,-0.38137,7
24892,54.69,1.3076,11.222999999999999,1.4982,7
24893,54.72,2.4925,11.264000000000001,3.1463,7
24894,54.758,4.2904,11.959000000000001,2.0294,7
24895,54.79,4.2904,12.64,0.081722,7
24896,54.82,4.2495,11.985999999999999,0.10895999999999999,7
24897,54.85,6.0202,11.985999999999999,-0.10895999999999999,7
24898,54.88,5.4073,10.12,-1.5663,7
24899,54.91,4.7126,9.4253,-2.0294,7
24900,54.94,6.6331,9.6568,-2.7513,7
24901,54.97,9.1937,8.9213,-4.3994,7
24902,55.0,9.8475,6.4424,-3.2961,7
24903,55.03,6.6331,4.3313,0.6946399999999999,7
24904,55.06,2.4925,4.3994,2.4108,7
24905,55.092,1.7298,3.6775,0.76274,7
24906,55.12,1.9886,3.4051,-0.19068,7
24907,55.15,1.5663,5.2166,-0.91256,7
24908,55.18,0.19068,9.4661,-1.2258,7
24909,55.21,-0.57205,13.443,1.1169,7
24910,55.24,-0.50395,14.600999999999999,3.8682,7
24911,55.27,-0.42223,13.988,4.522,7
24912,55.3,1.7979,12.762,1.6481,7
24913,55.33,2.6832,11.795,0.23155,7
24914,55.36,3.1735,11.754000000000001,0.10895999999999999,7
24915,55.39,5.1349,11.835999999999999,-1.4574,7
24916,55.42,5.1349,11.114,-2.6832,7
24917,55.45,3.8273,9.3027,-2.7241,7
24918,55.48,2.7922,9.112,-2.9148,7
24919,55.51,3.1463,9.616,-3.3369999999999997,7
24920,55.54,4.3721,8.1995,-2.1793,7
24921,55.57,4.6037,6.0202,-1.1441,7
24922,55.6,3.8682,3.3778,0.76274,7
24923,55.63,2.0294,2.4108,1.7298,7
24924,55.66,0.34051,3.4051,0.72188,7
24925,55.69,0.5311899999999999,5.0123,-0.42223,7
24926,55.72,2.2201,8.8532,-1.3757,7
24927,55.75,3.2961,13.443,-1.1169,7
24928,55.78,4.0589,14.628,0.8853200000000001,7
24929,55.81,3.2144,13.716,2.1793,7
24930,55.84,1.6481,12.408,1.4982,7
24931,55.87,2.9556,11.414000000000001,0.57205,7
24932,55.9,6.7012,11.605,-1.2258,7
24933,55.93,6.9736,10.187999999999999,-2.6423,7
24934,55.96,7.2733,9.003,-3.0237,7
24935,55.99,9.507,8.1586,-4.4402,7
24936,56.02,9.6568,5.2847,-2.9556,7
24937,56.05,5.093999999999999,6.4697,-0.76274,7
24938,56.08,1.6481,7.5865,-1.1169,7
24939,56.11,-0.99429,7.3141,-1.1169,7
24940,56.14,-3.4051,7.8589,0.76274,7
24941,56.17,-1.4165,6.8238,3.3369999999999997,7
24942,56.2,1.4165,6.4697,3.8273,7
24943,56.23,2.6015,8.5808,2.261,7
24944,56.26,4.1406,10.147,0.84446,7
24945,56.29,4.3313,10.338,1.3757,7
24946,56.32,4.6037,10.883,1.9205,7
24947,56.35,5.7478,10.569,2.3427,7
24948,56.38,5.093999999999999,10.229,3.1054,7
24949,56.41,3.909,10.76,1.8796,7
24950,56.44,3.4051,10.42,0.5311899999999999,7
24951,56.47,2.833,8.9622,-1.0351,7
24952,56.5,3.8682,9.3436,-2.1384,7
24953,56.53,2.9556,10.079,-2.0294,7
24954,56.56,2.0294,9.9973,-1.9477,7
24955,56.59,3.1735,8.1177,-1.4165,7
24956,56.62,4.7126,5.2166,1.0759999999999998,7
24957,56.65,2.7649,2.8739,3.0237,7
24958,56.68,0.5311899999999999,3.7592,1.9886,7
24959,56.71,0.72188,6.8238,0.42223,7
24960,56.74,0.46308999999999995,10.27,-0.57205,7
24961,56.77,1.7298,11.264000000000001,1.4574,7
24962,56.8,4.2495,11.373,0.8036,7
24963,56.83,5.9385,11.564,-1.757,7
24964,56.86,4.3313,11.686,0.0,7
24965,56.89,2.0294,11.795,2.0294,7
24966,56.92,2.7922,12.83,1.4165,7
24967,56.95,4.3721,11.345999999999998,0.081722,7
24968,56.98,5.3664,8.3901,-0.72188,7
24969,57.01,6.0202,8.4991,-1.5663,7
24970,57.04,6.1292,8.0769,-1.6889,7
24971,57.07,5.0123,7.6683,-1.185,7
24972,57.1,3.1054,7.5865,-1.5663,7
24973,57.13,1.8387,7.0145,-2.3699,7
24974,57.16,1.3348,6.4424,-2.0703,7
24975,57.19,0.61292,5.4754,0.76274,7
24976,57.22,1.3757,4.6037,2.5606,7
24977,57.25,1.9205,6.0474,1.9886,7
24978,57.28,1.9886,9.2346,-0.23155,7
24979,57.31,0.72188,12.367,-0.76274,7
24980,57.34,0.72188,14.437999999999999,0.19068,7
24981,57.37,1.5391,15.364,0.50395,7
24982,57.4,1.8387,14.015,0.42223,7
24983,57.43,1.9886,12.149000000000001,0.081722,7
24984,57.46,3.0237,11.564,-1.1169,7
24985,57.49,3.8273,10.038,-2.1112,7
24986,57.52,3.5685,8.8124,-2.6832,7
24987,57.55,3.0646,8.5808,-2.6832,7
24988,57.58,2.4108,8.8941,-2.833,7
24989,57.61,2.5334,8.9622,-2.5606,7
24990,57.64,2.8739,7.3958,-1.4574,7
24991,57.67,3.0237,5.6252,-0.57205,7
24992,57.7,3.0237,4.3721,0.5311899999999999,7
24993,57.73,2.7922,3.8682,1.2667,7
24994,57.76,1.9205,4.6309,0.8853200000000001,7
24995,57.79,1.5663,7.4639999999999995,0.57205,7
24996,57.82,2.6423,11.373,0.27241,7
24997,57.85,3.5958,13.144,-0.23155,7
24998,57.88,2.9829,12.83,-0.14982,7
24999,57.91,1.6481,12.107999999999999,0.9261799999999999,7
25000,57.94,2.0703,11.645,1.4982,7
25001,57.97,5.5571,12.449000000000002,0.14982,7
25002,58.0,7.2052,10.883,-2.0703,7
25003,58.03,5.4754,8.2403,-1.9477,7
25004,58.06,6.851,7.7772,-1.8796,7
25005,58.09,8.6625,7.6274,-2.3018,7
25006,58.12,8.5808,6.4424,-2.4517,7
25007,58.15,5.9793,6.4016,-1.6889,7
25008,58.18,3.1054,6.5105,-0.8853200000000001,7
25009,58.21,0.76274,5.6661,-1.2667,7
25010,58.24,-1.1441,5.3664,-0.84446,7
25011,58.27,-0.50395,5.7069,2.4517,7
25012,58.3,1.2667,6.5105,3.6775,7
25013,58.33,0.61292,9.7249,1.4574,7
25014,58.36,0.61292,12.98,-0.46308999999999995,7
25015,58.39,0.99429,14.792,0.081722,7
25016,58.42,2.5334,14.288,0.72188,7
25017,58.45,2.4517,12.572000000000001,0.95342,7
25018,58.48,2.6832,12.107999999999999,0.081722,7
25019,58.51,5.7478,12.98,-2.1793,7
25020,58.54,5.6252,10.950999999999999,-3.2144,7
25021,58.57,3.909,8.431000000000001,-2.6015,7
25022,58.6,2.3699,7.7364,-2.261,7
25023,58.63,1.3076,8.2403,-2.3427,7
25024,58.66,2.0294,8.6217,-1.9886,7
25025,58.69,2.9148,7.2733,-1.1169,7
25026,58.72,3.4051,5.9793,-0.61292,7
25027,58.75,2.9148,4.8216,-0.040861,7
25028,58.78,2.5334,4.4402,1.0759999999999998,7
25029,58.81,2.2201,5.7478,1.6889,7
25030,58.84,1.9886,8.4991,1.2258,7
25031,58.87,1.0759999999999998,10.61,0.6946399999999999,7
25032,58.906000000000006,2.0294,10.501,-0.14982,7
25033,58.94,5.7886,10.842,0.0,7
25034,58.97,5.2438,11.686,0.57205,7
25035,59.0,4.3721,11.727,1.8387,7
25036,59.03,5.8976,11.536,0.5311899999999999,7
25037,59.06,6.5922,10.187999999999999,-1.9205,7
25038,59.09,5.5162,8.54,-2.8739,7
25039,59.12,6.5922,8.2403,-2.7922,7
25040,59.15,8.1177,8.1586,-3.0237,7
25041,59.18,7.5457,6.9328,-2.7513,7
25042,59.21,5.8295,6.0474,-1.4574,7
25043,59.24,3.1735,6.5922,-0.5311899999999999,7
25044,59.27,0.61292,6.4424,0.14982,7
25045,59.3,-0.95342,6.2381,0.34051,7
25046,59.33,-0.27241,6.3198,1.5663,7
25047,59.36,2.1793,6.1292,2.0294,7
25048,59.39,3.0237,7.5457,1.8796,7
25049,59.42,2.9148,10.187999999999999,1.1441,7
25050,59.45,1.8796,12.64,0.081722,7
25051,59.48,1.4574,14.247,-0.10895999999999999,7
25052,59.51,3.4868,12.83,0.5311899999999999,7
25053,59.54,4.0997,11.305,0.57205,7
25054,59.57,5.0123,11.264000000000001,-1.185,7
25055,59.6,6.2109,10.800999999999998,-2.8739,7
25056,59.63,5.4345,9.5751,-3.1463,7
25057,59.66,3.8682,8.6217,-2.7922,7
25058,59.69,2.4108,8.5808,-2.9829,7
25059,59.72,2.1793,9.0848,-3.0646,7
25060,59.75,2.6015,8.4719,-2.1384,7
25061,59.78,3.4459,7.1643,-1.0759999999999998,7
25062,59.81,4.4811,5.6661,0.10895999999999999,7
25063,59.84,4.4402,4.4402,1.6072,7
25064,59.87,2.261,5.4073,2.4517,7
25065,59.9,0.42223,7.4639999999999995,0.99429,7
25066,59.93,1.2667,8.1586,-0.38137,7
25067,59.96,3.4459,8.9213,-0.5311899999999999,7
25068,59.99,5.1349,10.529000000000002,0.31327,7
25069,60.02,5.2847,12.408,1.2258,7
25070,60.06,4.0997,12.762,1.9205,7
25071,60.09,4.3313,11.985999999999999,1.3076,7
25072,60.12,5.8567,11.645,-0.46308999999999995,7
25073,60.15,5.8976,8.8532,-1.757,7
25074,60.18,6.3607,8.0088,-2.1793,7
25075,60.21,7.4367,7.6274,-2.2201,7
25076,60.248000000000005,7.3141,6.279,-1.9886,7
25077,60.28,4.9442,6.1292,-0.8853200000000001,7
25078,60.31,1.4165,6.3198,-0.91256,7
25079,60.34,-0.65378,5.9385,-1.6889,7
25080,60.37,-1.1441,6.2109,-1.2667,7
25081,60.4,0.84446,6.4424,0.72188,7
25082,60.43,3.0646,8.0496,2.9829,7
25083,60.46,2.5334,11.727,3.1463,7
25084,60.52,5.2847,12.64,-2.3018,7
25085,60.55,5.598,11.727,-3.1054,7
25086,60.58,4.2087,9.4253,-2.6832,7
25087,60.61,2.4517,8.0496,-2.0703,7
25088,60.64,1.3348,8.6625,-1.9205,7
25089,60.67,1.7979,9.0848,-1.6481,7
25090,60.7,3.0646,8.1177,-1.2258,7
25091,60.73,4.3313,6.8238,-0.99429,7
25092,60.76,4.8216,5.3256,0.081722,7
25093,60.79,3.1054,5.2166,1.0351,7
25094,60.82,1.185,6.6604,1.4165,7
25095,60.85,1.1441,7.9270000000000005,0.61292,7
25096,60.88,2.1112,8.9622,-1.1169,7
25097,60.91,3.1463,9.0848,-1.2667,7
25098,60.94,4.2904,9.8884,-0.46308999999999995,7
25099,60.97,4.5628,11.686,0.27241,7
25100,61.0,3.6775,12.79,1.6072,7
25101,61.03,4.522,12.449000000000002,1.5391,7
25102,61.06,6.7421,11.877,-0.95342,7
25103,61.09,6.3607,9.8066,-2.4517,7
25104,61.12,6.4424,8.1995,-2.4517,7
25105,61.15,7.6683,7.5865,-2.7513,7
25106,61.18,8.4991,6.17,-2.3427,7
25107,61.21,6.7012,6.0202,-1.0351,7
25108,61.24,3.2961,6.9736,-0.84446,7
25109,61.27,1.1441,6.8919,-1.2258,7
25110,61.3,-0.50395,6.9328,-0.84446,7
25111,61.33,-0.5311899999999999,6.8238,0.8036,7
25112,61.36,1.6481,6.1292,1.8796,7
25113,61.39,2.9148,6.7829,1.6481,7
25114,61.425,2.6832,8.4719,0.8853200000000001,7
25115,61.461000000000006,2.1519999999999997,9.9156,0.5311899999999999,7
25116,61.49,2.5606,12.068,0.95342,7
25117,61.52,3.3369999999999997,13.253,0.5311899999999999,7
25118,61.55,3.5277,13.184000000000001,-0.081722,7
25119,61.58,3.5958,12.217,-0.6946399999999999,7
25120,61.61,4.985,11.345999999999998,-1.8387,7
25121,61.644,4.7944,10.800999999999998,-2.8739,7
25122,61.68,3.4459,9.8475,-2.833,7
25123,61.71,1.8796,9.0439,-2.7922,7
25124,61.74,1.9205,8.9213,-2.3018,7
25125,61.771,3.1054,8.1177,-1.8796,7
25126,61.8,3.5958,6.8238,-1.6889,7
25127,61.83,3.5685,5.5571,-1.185,7
25128,61.86,2.8739,4.3994,-0.19068,7
25129,61.89,2.2201,4.7535,0.27241,7
25130,61.92,2.2201,6.17,-0.10895999999999999,7
25131,61.95,2.6015,7.7364,-0.6946399999999999,7
25132,61.99,2.7922,9.4661,-0.8036,7
25133,62.02,3.1735,11.114,-0.27241,7
25134,62.05,3.1463,12.530999999999999,0.38137,7
25135,62.08,2.6832,13.253,1.4982,7
25136,62.11,4.1814,13.757,1.185,7
25137,62.14,6.7421,13.212,-1.4165,7
25138,62.17,6.17,10.732999999999999,-2.3018,7
25139,62.2,7.0553,9.003,-2.7922,7
25140,62.23,9.2755,8.7306,-5.3256,7
25141,62.26,9.4661,6.2109,-6.4288,7
25142,62.29,7.3141,4.7126,-2.6423,7
25143,62.32,4.7126,5.4345,-0.95342,7
25144,62.35,2.4925,6.9736,-0.91256,7
25145,62.38,0.19068,7.7772,-1.5255,7
25146,62.41,-1.4574,7.8589,-1.1169,7
25147,62.44,-1.0351,7.246,1.6072,7
25148,62.47,1.3076,6.7829,4.3721,7
25149,62.5,2.2201,7.355,3.4051,7
25150,62.53,1.2258,8.8124,1.6072,7
25151,62.56,1.1169,10.379000000000001,0.9261799999999999,7
25152,62.59,2.3427,11.795,0.10895999999999999,7
25153,62.62,2.7922,11.727,-0.61292,7
25154,62.65,2.8739,12.258,-0.46308999999999995,7
25155,62.68,5.8567,13.716,-1.5663,7
25156,62.71,7.4367,15.241,-3.5277,7
25157,62.74,5.5571,12.530999999999999,-3.7865,7
25158,62.77,3.1735,9.4253,-3.0237,7
25159,62.8,2.1793,8.4719,-2.3427,7
25160,62.83,2.1793,7.9270000000000005,-2.3699,7
25161,62.86,3.2144,6.7829,-2.3018,7
25162,62.89,4.1406,5.4345,-1.6072,7
25163,62.92,4.2087,4.3721,-0.91256,7
25164,62.97,3.7592,4.0589,-0.19068,7
25165,63.0,8.0088,7.355,-0.8853200000000001,7
25166,63.03,6.3198,7.5457,-0.57205,7
25167,63.06,3.3369999999999997,8.1177,-0.57205,7
25168,63.09,1.4574,7.5865,0.040861,7
25169,63.12,0.6946399999999999,6.6604,0.5311899999999999,7
25170,63.15,1.2667,5.7478,0.46308999999999995,7
25171,63.18,1.7979,5.6661,0.8853200000000001,7
25172,63.21,2.0703,6.5105,0.95342,7
25173,63.24,1.9205,8.0088,0.84446,7
25174,63.27,0.8036,9.8884,1.2258,7
25175,63.3,0.14982,11.835999999999999,1.6889,7
25176,63.33,2.1519999999999997,12.79,1.5663,7
25177,63.36,4.3721,12.870999999999999,0.9261799999999999,7
25178,63.39,4.0997,12.64,1.2258,7
25179,63.42,4.7126,12.217,0.19068,7
25180,63.45,6.5514,11.073,-2.0294,7
25181,63.48,5.7478,9.507,-2.5606,7
25182,63.51,4.5628,8.3493,-2.1384,7
25183,63.54,3.1054,8.2403,-2.1793,7
25184,63.57,1.7298,9.0439,-2.0294,7
25185,63.6,1.8796,8.9213,-1.3348,7
25186,63.63,2.9829,6.8919,-0.29965,7
25187,63.66,3.5958,5.093999999999999,0.6946399999999999,7
25188,63.7,3.4868,5.1349,1.4165,7
25189,63.73,1.4574,7.0553,1.3757,7
25190,63.76,1.2667,8.0088,0.31327,7
25191,63.79,2.8739,8.431000000000001,-0.6946399999999999,7
25192,63.82,4.0997,8.8941,-0.72188,7
25193,63.85,4.4811,10.187999999999999,-0.5311899999999999,7
25194,63.88,4.6037,12.068,0.19068,7
25195,63.91,3.3369999999999997,13.144,2.2201,7
25196,63.94,2.6015,11.495999999999999,2.7922,7
25197,63.97,3.9499,11.305,1.6481,7
25198,64.0,6.1292,11.182,-0.95342,7
25199,64.03,6.7012,8.6898,-1.2667,7
25200,64.06,7.3958,7.8181,-0.76274,7
25201,64.09,8.4991,7.246,-1.1441,7
25202,64.12,8.4719,6.0474,-0.84446,7
25203,64.15,5.7478,6.0202,-0.76274,7
25204,64.18,2.9556,6.3607,-1.0351,7
25205,64.21,1.5663,6.0883,-1.1441,7
25206,64.24,0.84446,6.3198,-1.1441,7
25207,64.27,1.4165,6.851,-0.081722,7
25208,64.3,2.4925,7.355,1.6889,7
25209,64.33,2.7922,8.8124,2.2201,7
25210,64.36,1.5391,10.61,1.3757,7
25211,64.39,0.95342,11.686,1.0351,7
25212,64.42,2.6015,12.64,1.0351,7
25213,64.45,3.6775,13.062000000000001,0.72188,7
25214,64.48,3.2961,12.530999999999999,0.95342,7
25215,64.51,4.1406,11.754000000000001,-0.040861,7
25216,64.54,6.3198,10.842,-1.7298,7
25217,64.57,6.3607,10.46,-2.7241,7
25218,64.6,5.0531,10.147,-3.7184,7
25219,64.63,3.2144,9.4661,-3.3642,7
25220,64.66,2.0703,8.431000000000001,-2.2201,7
25221,64.69,2.2201,6.4424,-1.2667,7
25222,64.72,3.3369999999999997,3.909,0.0,7
25223,64.75,4.5628,2.6832,1.3076,7
25224,64.78,4.3994,3.4459,1.4982,7
25225,64.81,3.4459,5.7478,0.84446,7
25226,64.84,2.1519999999999997,8.8532,-0.19068,7
25227,64.87,1.1169,11.455,-0.14982,7
